id,title,vote_average,vote_count,release_date,revenue,budget,popularity,genres,cast,director,profit,release_year,ROI,adjusted_revenue,adjusted_budget,release_month
664300,Shiva Baby,7.2,642.0,2021-03-26,359247.0,250000.0,12.422,"Comedy, Drama","Ted Seligman, Deborah Offner, Edgar Harmanci, Robin Wesley-Peck, Fred Melamed, Jackie Hoffman, Danny Deferrari, Polly Draper, Rita Gardner, Glynis Bell, Dianna Agron, Noemie Zysermann, Molly Gordon, Richard Brundage, Cilda Shaur, Vivien Landau, Rachel Sennott, Ariel Eliaz, Sondra James",Emma Seligman,109247.0,2021,43.699,424203.0996309963,295202.9520295203,3
664332,Gangubai Kathiawadi,7.422,160.0,2022-02-24,25300000.0,12000000.0,3.551,"Crime, Drama, History","Chum Darang, Prashant Kumar, Huma Qureshi, Seema Pahwa, Anmol Kajani, Sonal Sagore, Pallavi Jadhav, Faiz Khan, Alia Bhatt, Varun Kapoor, Rahul Vohra, Jim Sarbh, Jahangir Khan, Indira Tiwari, Abhirami Bose, Chhaya Kadam, Kruti Saxena, Mitali Jagtap, Vijay Raaz, Baldev Tehran, Shantanu Maheshwari, Ajay Devgn, Raza Murad",Sanjay Leela Bhansali,13300000.0,2022,110.833,27659719.84967544,13119234.711308507,2
664469,Amsterdam,6.052,1527.0,2022-09-27,31245810.0,80000000.0,48.777,"Mystery, Comedy, Drama","Ed Begley Jr., Taylor Swift, Donovan Hurst, Shiree Nelson, Richard Harrington, Andrew Constantini, Mark Winn, Rami Malek, Mike Myers, André Tardieu, Homer Aguilar, Kawan DeBose, Valeria Malikova, Baxter Humby, Luke Matheis, Martin Harris, Mike Azevedo, Floyd Armstrong, Beth Grant, Benito Mussolini, Vaughn Page, Michael Shannon, Colleen Camp, Bonnie Hellman, Casey Biggs, Jessica Drake, Leonard A. Tucker Jr., Robert De Niro, Max David Weinberg, Stefan Sharpe, Lauren Shaw, Christopher Gehrman, Leland Orser, Jarrett Johnson, Kalina Vanska, James Hunter, Susan Gray, Richie Harrington, Casey Graf, Adam G. Simon, Mathew Trent Hunnicutt, Vincent M. Biscione, Steven Hack, Chase Arrington, Raphael Corkhill, Timothy Donovan, Christian Bale, Alessandro Nivola, Andrea Riseborough, David Babbitt, Deon Sams, Dalila Ali Rajah, Matthias Schoenaerts, Anya Taylor-Joy, Dey Young, Rebecca Wisocky, Gabé Doppelt, John Pirkis, Brandon Davis, Zoe Saldaña, Daniel Riordan, Chris Rock, Adolf Hitler, Timothy Olyphant, Shedell, Eloho Josephine Okujeni, Margot Robbie, Sean Avery, Christopher Kager, Gigi Bermingham, John David Washington, Tom Irwin, Alef Orixa, Mel Fair, Kindsey Vaughn, Max Perlich",David O. Russell,-48754190.0,2022,-60.943,34160092.92791254,87461564.74205671,9
664731,Seize the Night,5.0,1.0,2022-02-14,500000.0,120000.0,2.623,"Drama, Thriller","Teri Pluma, John C. Epperson, Tara Langton, Kristin Walker, Nina Bergman, Justin Sandler, Trevor Torseth, Jonathan Erickson Eisley",Gene Blalock,380000.0,2022,316.667,546634.7796378544,131192.34711308507,2
664958,Lethal Kittens,7.857,14.0,2020-01-30,307143.0,1200000.0,1.607,"Comedy, War","Volodymyr Barabanov, Serhii Denha, Sofiia Kotliarova, Dmytro Khomiak, Mykhailo Kukuyuk, Denys Vielk, Yevhenii Hryhoriev, Dmytro Tuboltsev, Petro Mykytiuk, Vira Klymkovetska, Andrii Mordoviets, Borys Heorhiyevskyi, Serhii Solopai, Yevheniia Muts, Stanislav Bzhezinskyi, Dmytro Yaroshenko, Ihor Portianko, Yaroslav Fedorchuk, Roman Khalaimov",Volodymyr Tykhyy,-892857.0,2020,-74.405,379774.9613601237,1483771.2519319938,1
665358,Uriyadi,6.0,2.0,2020-01-17,11327287.0,3997866.0,1.446,"Comedy, Thriller","Prem Kumar, Sreelakshmi, Arya Babu, Noby Marcose, Pradeep Kottayam, Sethu Lakshmi, Sudhi Koppa, Sreejith Ravi, Azees Nedumangad, Sreenivasan, Baiju Santhosh, Siddique, Bijukuttan, Aju Varghese, Manasa Radhakrishnan, Vineeth Mohan, Indrans",John Varghese,7329421.0,2020,183.333,14005919.010819163,4943265.533230294,1
665488,Divorce Club,5.778,236.0,2020-07-14,5127426.0,9466480.0,5.122,Comedy,"Cartman, François-Xavier Demaison, Matteo Salamone, Frédérique Bel, Arnaud Ducret, Vincent Moscato, Raphaël Carlier, Claudia Tagbo, Jarry, David Coscas, Charlotte Gabris, Luc Palun, Ornella Fleury, Patrick Braoudé, Benjamin Biolay, Zoé Marchal, Marc Riso, Audrey Fleurot, Vincent Desagnat, José Heuzé, Michaël Youn, Gladys Cohen, Grégoire Bonnet, Caroline Anglade, Youssef Hajdi",Michaël Youn,-4339054.0,2020,-45.836,6339939.412673879,11705075.73415765,7
667216,Infinity Pool,6.1,821.0,2023-01-27,5078400.0,4500000.0,22.292,"Horror, Science Fiction","Hajnalka Zsigár, Thomas Kretschmann, Kristóf Kovács, Anita Major, Roderick Hill, Lena Juka Stambuk, Géza Kovács, Romina Tonković, Caroline Boulton, Cleopatra Coleman, Jeff Ricketts, Adam Boncz, Zijad Gračić, Katalin Lábán, John Ralston, Alexander Skarsgård, Jalil Lespert, Mia Goth, Alan Katić, Kamilla Fátyol, Dunja Sepčić Bogner, Gergely Trócsányi, Amanda Brugel, Amar Bukvić",Brandon Cronenberg,578400.0,2023,12.853,5333403.347554972,4725959.960617,1
667717,Deep Sea,6.9,112.0,2023-01-22,136090000.0,28700000.0,14.792,"Animation, Adventure, Drama, Fantasy, Mystery","Su Xin, Guo Haoran, Zhou Juan, Xiaopeng Tian, Wang Ting Wen, Ji Jing, Kuixing Teng, Dong Yi, Fang Taochen, Yang Ting",Xiaopeng Tian,107390000.0,2023,374.181,142923531.3423039,30141122.41549065,1
668435,Thappad,7.0,57.0,2020-02-27,5306068.0,2859129.0,3.857,Drama,"Dia Mirza, Naila Grrewal, Tanvi Azmi, Kumud Mishra, Ram Kapoor, Manav Kaul, Rohan Khurana, Ratna Pathak Shah, Ankur Rathee, Geetika Vidya, Taapsee Pannu, Harssh A. Singh, Purnendu Bhattacharya, Sushil Dahiya, Anil Rastogi, Pavail Gulati, Siddhant Karnick, Maya Sarao, Santanu Ghatak, Gracy Goswami",Anubhav Sinha,2446939.0,2020,85.583,6560825.965996909,3535244.513137558,2
668482,Roald Dahl's Matilda the Musical,6.8,738.0,2022-11-25,37289659.0,25000000.0,3.555,"Family, Comedy, Fantasy","Rei Yamauchi Fulker, Serrana Su-Ling Bliss, Hannah Deverell, Lauren Hasselbaink, Olivia Thomas, Tia Isaac, Leon Ung, Emma Thompson, James Laurenson, Isa Islam, Rochelle Wyatt, Bebe Massey, Katherine Kingsley, Imogen Darwen, Carl Spencer, Noah Leggott, Sara Munday, Sindhu Vee, Andrei Shen, Charlie Gordon, Stephen Graham, Atalia Mai Cornelia, Tim Bentinck, Dylan Duharty, Erin Rushidi, Isla Brill, James Dryden, Matt Henry, Rudy Gibson, Poppy Whittaker, Scarlett Weegram, Meesha Garbett, Joshua Moabi, Lashana Lynch, Lauren Alexandra, Alisha Weir, Toby Brandon, Daniel Bill, Miah Hasselbaink, Amber Adeyinka, Chloe Muldowney, Demi Delord, Ian McIntosh, Ashton Robertson, Ella Chadwick, Charlie Beeton, Poppy Caton, Elizabeth Nurdin, Lyla Toplass, Ann Firbank, Andrea Riseborough, Kirsty Malpass, Amanda Lawrence, Karen Mavundukure, Olivia Clark, Myka Holland, Thomas Arnold, Winter Jarrett Glasspool, Charlie Hodson-Prior",Matthew Warchus,12289659.0,2022,49.159,40767649.06047148,27331738.981892724,11
668742,Father There Is Only One 2,7.5,548.0,2020-07-29,14871307.0,4000000.0,3.846,"Comedy, Family","Dacil Bastida, Toni Acosta, Lorena Berdún, Carlos Areces, Calma Segura, Cloe Ruiz, Loles León, Álvaro Tortosa, Silvia Abril, Mònica Pérez, Santiago Segura, Florentino Fernández, Seve Miralles, El Cejas, Martina Ruíz Grau, María Merino, Ana Guijarro, Lorenzo Caprile, Ingrid Palomares, Carlos González Morollón, María del Monte, Diana Navarro, Ethan Pan Wang, Sirena Segura, Pablo Miragaya, Martina D’Antiochia, Wendy Ramos, Aníbal Gómez, Alberto Chicote, Leyre Azpiri, Rocío García Soto, Carmen Alcayde, Leo Harlem, Cristina Pardo, Sara Escudero, Luis Carlos Tortosa, Nuria Fergó, Ainhoa Arteta, José Mota, Luna Fulgencio, Marta González de Vega",Santiago Segura,10871307.0,2020,271.783,18388014.83771252,4945904.173106646,7
670428,PG: Psycho Goreman,6.0,353.0,2020-10-29,95384.0,1700000.0,10.003,"Science Fiction, Comedy, Horror","Kristen MacCulloch, Chris Nash, Alex Chung, Ilsa Knisely, Stephen Davis, Owen Myre, Reece Presley, Alexis Hancey, Scout Flint, Steven Vlahos, Rick Amsbury, Anna Tierney, Stuart Wellington, Conor Sweeney, Jayson Alexander, William O'Donnell, Adam Brooks, Nita-Josee Hanna, Roxine Plummer, Kenneth Welsh, Timothy Paul McCarthy, Robert Homer, Matthew Ninaber, Rich Evans, Stacie Gagnon, Matthew Kennedy",Steven Kostanski,-1604616.0,2020,-94.389,117940.03091190108,2102009.2735703248,10
671047,Les Blagues de Toto,4.9,57.0,2020-08-05,8859185.0,6438600.0,4.093,Comedy,"Bérangère Siaud, Anne Marivin, Loïc Legendre, Thelma Deroche Marc, Milhane Idiri, Pauline Clément, Simon Faliu, Fabien Ara, Laurent Bateau, Céline Jorrion, Barbara Bolotner, Jérôme Varanfrain, Jean-François Cayrey, Gavril Dartevelle, Guillaume de Tonquédec, Khalid Maadour, Isabelle Candelier, Lila Fernandez, Ramzy Bedia, Daniel Prévost",Pascal Bourdiaux,2420585.0,2020,37.595,10954170.01545595,7961174.652241113,8
672125,Love Mocktail,6.5,14.0,2020-01-31,665258.0,266103.0,4.531,"Romance, Drama","Milana Nagaraj, Abhilash N, Amrutha Iyengar, Kushi Achar, Darling Krishna, Rachana Inder",Darling Krishna,399155.0,2020,150.0,822575.5795981453,329029.9845440495,1
673309,American Underdog,7.1,354.0,2021-12-25,26514814.0,25000000.0,16.525,"Drama, Family","Simeon Castille, Bryce Bruckbauer, Cindy Hogan, Bruce McGill, Beau Hart, Collin Taylor, Garrett O'Brien, Steven Chester Prince, Aaron J. Brooks, Dennis Quaid, Anna Paquin, Trisha Zarate, Hayden Zaller, Zachary Levi, Jason Allen Wear, Bryce Barfield, Adam Baldwin, Chance Kelly, Ser'Darius Blain","Jon Erwin, Andrew Erwin",1514814.0,2021,6.059,31309005.46125461,29520295.20295203,12
674324,The Banshees of Inisherin,7.5,2874.0,2022-10-20,49300000.0,20000000.0,3.653,"Drama, Comedy","Gary Lydon, Barry Keoghan, Ryan Owens, Oliver Farrelly, Colin Farrell, Conor Connolly, Kerry Condon, Bríd Ní Neachtain, James Carty, Aaron Monaghan, Sheila Flitton, John Carty, Brendan Gleeson, Jon Kenny, Lasairfhíona Ní Chonaola, David Pearse, Pat Shortt",Martin McDonagh,29300000.0,2022,146.5,53898189.27229245,21865391.185514174,10
675353,Sonic the Hedgehog 2,7.5,5393.0,2022-03-30,405421518.0,110000000.0,3.855,"Action, Adventure, Family, Comedy","Elizabeth Bowen, Krista Alvarez, Shawn Stewart, Ben Schwartz, Jess Lundgren, Katie Wright Pere, Aiden Cass, Natasha Rothwell, Nilo Ghajar, Steve Chang, Scott Patey, Ha'a Keaulana, Shaun Magee, Kevin Mylrea, Tammy Nera, Colleen O'Shaughnessey, Adam Pally, Don Lew, Barry Nerling, Heath Stevenson, Melody Nosipho Niemann, Corry Glass, Angela Meryl, Parker Rowell-Laferriere, Kevin Fortin, Ashlei Tave, James Marsden, Gerald Paetz, Yvetta Fisher, Saida Dyson, Rhys Williams, Jason Triplett, Colby Chartrand, Leif Havdale, Nito Larioza, Adrian Hein, Sarah Surh, Tavita Woodard, Mike Rufino, Tom Butler, Paul Lazenby, Chad Keaulana, Fraser Corbett, Brad Kalilimoku, Rob 'Sluggo' Boyce, Marcus Aurelio, Quinn Early, Eli Olson, David Jacox, Cheryl Lewis, Brennan Dyson, Sook Hexamer, Vladimir Ruzich, Andrew Kyrzyk, Shay Kuebler, Jared Khalifa, Alex Bogomolov, Vladimir Raiman, Donna Jay Fulks, Mike Mitchell, Ernie Jackson, Robert Zen Humpage, Idris Elba, Ted Barba, Kyle Riefsnyder, Jim Carrey, Tika Sumpter, Keiran Bohay, Shemar Moore, Simon Chin, Jeff Sanca, Stanislav Galimkhanov, Mariah Dyson, Maria Ameerali, Lee Majdoub, Doug Chapman, Johnson Phan",Jeff Fowler,295421518.0,2022,268.565,443235004.3047489,120259651.520328,3
675445,PAW Patrol: The Movie,7.4,1224.0,2021-08-09,144327371.0,26000000.0,8.317,"Animation, Family, Adventure, Comedy","Patrick Kwok-Choon, Marsai Martin, Geoffrey Pounsett, Tyler Perry, Rosa Laborde, Sumalee Montano, Saara Chaudry, Veena Sood, Jamillah Ross, Margot Brunker, Raoul Bhaneja, Christopher Marren, Lindsay Owen Pierre, Dwayne Hill, James Larson, Josh Robert Thompson, Kim Kardashian, Cara Ricketts, Shayle Simons, Ron Pardo, Kim Roberts, Jimmy Kimmel, Will Brisbin, Shazdeh Kapadia, Ali Momen, Sophia Walker, Richard Binsley, Dax Shepard, Randall Park, Humberly González, Neil Crone, Isis Moore, Callum Shoniker, Sunita Prasad, Charlie Gallant, Keegan Hedley, Christie Stewart, Lilly Bartlam, Monique Alvarez, Yara Shahidi, Emily Hurson, Derek Moran, Joshua Graham, Iain Armitage, Alex Paxton-Beesley, Joe Pingue, Kingsley Marshall, Paul Braunstein",Cal Brunker,118327371.0,2021,455.105,170423463.91143912,30701107.01107011,8
676701,"Tad, the Lost Explorer and the Emerald Tablet",7.5,313.0,2022-08-24,32800000.0,11983950.0,20.862,"Animation, Adventure, Family, Comedy, Fantasy","Michelle Jenner, Luis Posada, Anuska Alborg, Marcelo Navarro, Manuel Burque, Tito Valverde, Roser Aldabó, Berta Cortés, Pablo W.J. Gómez, Cecilia Suárez, Óscar Barberán, José Corbacho, Alexandra Jiménez, Claudio Serrano, Ben Cura, Gloria González",Enrique Gato,20816050.0,2022,173.699,35859241.544243254,13101687.734882131,8
676710,The Amazing Maurice,6.8,156.0,2022-12-16,21110363.0,17000000.0,3.557,"Animation, Adventure, Comedy, Family, Fantasy","Rob Wilkins, David Thewlis, Giles New, Emilia Clarke, Rob Brydon, Keiron Self, Hugh Bonneville, Toby Genkel, Ariyon Bakare, Leona Liberty, Julia Stuart, Florian Westermann, Jim Johnson, Yasamin Saadat, Julie Atherton, Himesh Patel, Hugh Laurie, Gemma Arterton, Joe Sugg, Alex Stott, David Tennant, Megan Giglia, Andrew Baker, Kishan Barr, Peter Serafinowicz, Elizabeth Sankey, Suzy Smithson, Lisa Baker, Lynne Seymour",Toby Genkel,4110363.0,2022,24.179,23079317.25316023,18585582.50768705,12
677179,Creed III,7.1,2593.0,2023-03-01,275300000.0,75000000.0,3.611,"Drama, Action","Yahya McClain, Bobby Hernandez, Rose Eshay, Alan Boell, Spence Moore II, Teófimo López, Jonathan Majors, Phylicia Rashād, Russell Mora, Terence Crawford, Michael A. Jordan, Jessica Holmes, Eli Joshua Adé, Barry Pepper, Andreia Gibau, Natasha Ofili, Butch Locsin, Soraya Yd, David Diamante, Tony Weeks, Selenis Leyva, Ann Najjar, Tessa Thompson, Anastasia Wilson, Bella Dee, Stephen A. Smith, Tony Bellew, Fernanda Gomez, Stefni Valencia, Todd Grisham, Mauro Ranallo, Thaddeus J. Mixson, Florian Munteanu, Aaron D. Alexander, Corey Hibbert, Jeremy Lee Stone, Chris Mannix, Kehlani, Al Bernstein, Jacob 'Stitch' Duran, Wood Harris, Maya Page, José Benavidez Jr., Kenny Bayless, Mila Davis-Kent, Engle Files, Patrice Harris, Beth Scherr, Lamont Lankford, James Harden, Jimmy Lennon Jr., Kimberly Dawn Davis, Jessica McCaskill, Canelo Álvarez, Jove Edmond, Brian Neal, Shayra Medal, Michael B. Jordan, Brianna Valeria Gonzalez Vazquez, Corey Calliet",Michael B. Jordan,200300000.0,2023,267.067,289123728.2573023,78765999.34361668,3
680813,Flee,7.8,361.0,2021-06-17,712229.0,3400000.0,3.582,"Documentary, Animation","Sadia Faiz, Zahra Mehrwarz, Amin Nawabi, Mauricio González-Aranda, Susanna Azevedo, Elaha Faiz, Navid Nazir, Belal Faiz, Daniel Karimyar, Behrouz Bigdeli, Rashid Aitouganov, Hafiz Højmark, Vadim Nedaskovskij, Georg Jagunov, The Dungeon Master, Fardin Mijdzadeh, Viktor Melnikov, Jean-Pierre Pernaut, Bo Asdal Andersen, Milad Eskandari, Christian Torp Carlsen, Mikhail Belinson, Gustaf Georg Lindström, Ditte Graa Wulff, Mohammad Najibullah, Denis Rivin, Tormod Ringnes",Jonas Poher Rasmussen,-2687771.0,2021,-79.052,841008.4132841328,4014760.147601476,6
681887,Cosmic Sin,4.0,550.0,2021-03-12,349757.0,20000000.0,15.631,"Science Fiction, Action, Adventure","Everly Large, Mark Rhynard, Eva De Dominici, Lochlyn Munro, Michelle L. Williams, Austin Humble, Perrey Reeves, Corey Large, Brandon Thomas Lee, Johnny Messner, Tabitha Woodman, Trevor Brotherton, Bruce Willis, Frank Grillo, Trevor Gretzky, Christina R Gregg, C.J. Perry Barnyashev, Costas Mandylor, Francis Cronin, Adelaide Kane, Robert Laenen",Edward Drake,-19650243.0,2021,-98.251,412997.1955719557,23616236.16236162,3
682507,Where the Crawdads Sing,7.6,1865.0,2022-07-14,144353965.0,24000000.0,31.44,"Drama, Mystery, Romance","Don Stallings, Taylor Shurte, Taylor John Smith, Michael A. Newcomer, Eric Ladin, Charley Vance, Zoey Reid, Logan Macrae, Dane Rhodes, Sarah Durn, Caroline Cole, Charlie Talbert, Sam Anderson, Michael Hyatt, David Strathairn, Joe Chrest, Pete Marinovich, Payne Bosarge, Sharon Landry, Daisy Edgar-Jones, Bill Kelly, Blue Clarke, Jayson Warner Smith, Emma Kathryn Coleman, Lillian Dorsett, Billy Slaughter, Suzette Lange, Kevin Clabert, Ahna O'Reilly, Jojo Regina, Garret Dillahunt, Toby Nichols, Will Bundon, Jerri Tubbs, Patrick Nicks, Grace Hinson, Sterling Macer Jr., Harris Dickinson, Ron Flagge, Leslie France, Luke David Blumm, Adeleine Whittle, Anna Kabis, Wyatt Parker, Robert Larriviere, Brad Blanchard, William Gautreaux, Mike Harkins",Olivia Newman,120353965.0,2022,501.475,157817795.6952511,26238469.42261701,7
684684,Shortcut,5.3,115.0,2020-09-25,769563.0,1400000.0,30.083,"Horror, Adventure, Fantasy","Sophie Jane Oliver, Jack Kane, Zanda Emlano, Emma Giua, Terence Anderson, David Keyes, Molly Dew, Teo Achille Caprio, Andrei Claude, Mino Caprio, Zak Sutcliffe",Alessio Liguori,-630437.0,2020,-45.031,951546.2132921176,1731066.4605873262,9
688258,Occupation: Rainfall,6.2,242.0,2020-10-30,331091.0,25000000.0,6.551,"Science Fiction, Action","Trystan Go, Ken Jeong, Daniel Gillies, Stephanie Puggioni, Katrina Risteska, Dan Ewing, Jason Isaacs, David Roberts, Mark Coles Smith, Dena Kaplan, Braden Lewis, Lawrence Makoare, Vince Colosimo, Jet Tranter, Riley Armstrong, Temuera Morrison, Erin Connor",Luke Sparke,-24668909.0,2020,-98.676,409386.0896445132,30911901.081916537,10
689652,The Perfect Date,4.5,2.0,2020-01-03,947455.0,216000.0,1.378,"Comedy, Romance","Naglis Bierancas, Angelina Daukaitė, Inga Jankauskaitė, Oskaras Ridikas, Vidas Bareikis, Ema Vaitekunaitė, Šarūnas Zenkevičius, Rafailas Karpis, Eimutis Kvoščiauskas, Andrius Užkalnis, Leonardas Pobedonoscevas, Gabija Jaraminaitė Ryškuvienė, Jurgita Jurkutė, Lolita Martinonytė, Giedrius Arbačiauskas, Arūnas Valinskas, Rolandas Mackevičius, Virginija Kochanskytė, Goda Petkutė, Simonas Storpirštis, Tomas Ebrederis",Robertas Razma,731455.0,2020,338.637,1171505.4095826894,267078.8253477589,1
693113,Midnight in the Switchgrass,5.9,425.0,2021-07-23,229811.0,15000000.0,18.48,"Crime, Mystery, Thriller, Action","Christopher Gehrman, Celeste Fianna, Lydia Hull, Michael Beach, Katalina Viteri, Jean Pierre Prats, Bobbie Shaw Chance, Charlie Alvarado, Lukas Haas, Harvey B. Jackson, Bruce Willis, Sistine Rose Stallone, Jason Trawick, Caitlin Carmichael, Samiah Alexander, Olive Elise Abercrombie, Alex Eckert, Donovan W. Carter, Sergio Rizzuto, Daniel Cates, Jackie Cruz, Alec Monopoly, Emile Hirsch, Megan Fox, Omar Cruz Soto, Welker White, Eric Halem, Adam Huel Potter, Tyler Jon Olson, Nick Koskoff, David M Sandoval Jr., mgk, Swen Temmel",Randall Emmett,-14770189.0,2021,-98.468,271363.54243542434,17712177.121771216,7
693827,Lansky,6.1,142.0,2021-06-24,136579.0,5000000.0,11.167,"Crime, Drama, Thriller","Joe Knezevich, James Devoti, James Moses Black, Joel Michaely, Sandra Ellis Lafferty, AnnaSophia Robb, Emily Marie Palmer, Robert Walker Branchaud, Ekaterina Baker, Jackie Cruz, David James Elliott, Alon Aboutboul, Danny A. Abeckaser, John Magaro, Lowrey Brown, Vincent Minutella, Lee Broda, Chase Levy, Jim E. Chandler, James Plannette, Harvey Keitel, Ron Fallica, John Branch, David Cade, Steve Alderfer, Dylan Flashner, Minka Kelly, Shane McRae, Dodge Prince, Sam Worthington, Damien Chinappi, Demi Castro, Pascal Yen-Pfister, Stacey Hinnen, Claudio Bellante, Rudy Eisenzopf, Wass Stevens, Melissa Oulton Haas, Jay Giannone",Eytan Rockaway,-4863421.0,2021,-97.268,161274.0959409594,5904059.040590405,6
694103,Roohi,4.4,28.0,2021-03-11,3600000.0,2400000.0,3.622,"Horror, Comedy","Rajkummar Rao, Anuraag Arora, Sarita Joshi, Janhvi Kapoor, Manav Vij, Rajesh Jais, Sumit Gulati, Varun Sharma, Alexx O'Nell",Hardik Mehta,1200000.0,2021,50.0,4250922.509225092,2833948.3394833948,3
695297,Khobz Khabzteh,6.0,2.0,2020-04-15,77000000.0,3000000.0,0.196,Comedy,"Mai Al Tamimi, Fahad Al Bannai, Mohamed Ashour, Hasan Al-Ballam, Khaled Alsajari, Abdulaziz Al-Nassar, Mohamed Al-Ramadan, Ahmed Al-Aounan",Ahmad Al Awadhi,74000000.0,2020,2466.667,95208655.33230291,3709428.1298299846,4
695962,Bhool Bhulaiyaa 2,6.4,71.0,2022-05-20,32000000.0,8400000.0,5.327,"Horror, Comedy","Kartik Aaryan, Vyoma Nandi, Kali Prasad Mukherjee, Tabu, Kiara Advani, Amar Upadhyay, Neena Patel, Rajpal Yadav, Ridhvika Thakur, Mahek Manwani, Sanjay Mishra, Govind Namdeo, Rajesh Sharma, Karamveer Choudhary, Ashwini Kalsekar, Milind Gunaji, Samarth Chauhan",Anees Bazmee,23600000.0,2022,280.952,34984625.89682268,9183464.297915954,5
696157,Whitney Houston: I Wanna Dance with Somebody,7.0,464.0,2022-12-20,59800000.0,50000000.0,17.688,"Music, History, Drama","Jon F. Merz, Naomi Ackie, Zyla Harris-Petter, Adrian M. Mompoint, Stew Replogle, Andrea Eversley, Whitney Houston, Stanley Tucci, JaQuan Malik Jones, Lance A. Williams, Merv Griffin, Jennifer Ellis, Oprah Winfrey, Sean Amos, Bria Danielle Singleton, Tanner Beard, Kevin Daigneault, Kris Sidberry, Bailee Lopes, Coffey, Tamara Tunie, Daniel Washington, Nafessa Williams, Clarke Peters, Jaison Hunter, Ashton Sanders",Kasi Lemmons,9800000.0,2022,19.6,65377519.64468739,54663477.96378545,12
696826,Il regno,5.638,65.0,2020-06-26,2880.0,800000.0,4.28,Comedy,"Giulia Achilli, Liben Massari, Giovanna Rossi, Silvia D'Amico, Fotinì Peluso, Christian Galizia, Francesca Nunzi, Agnese Nano, Vittorio Barbagiovanni, Walter Toschi, Enzo Salomone, Sergio Condagelli, Romano Tallevi, Max Tortora, Cristiano Di Pietra, Valeria Belardelli, Francesco Russo, Paolo Buglioni, Davide Fornaro, Jacopo Matricciani, Ines Tocco, Simone Guarany, Stefano Simondo, Liliana Fiorelli, Giacomo Bottoni, Enzo Casertano, Alessandro Forcinelli, Romano Talevi, Filippo Ceolin, Ermanno Nastri, Stefano Fresi",Francesco Fanuele,-797120.0,2020,-99.64,3561.051004636785,989180.8346213292,6
698508,Redeeming Love,7.8,590.0,2022-01-21,9464198.0,30000000.0,67.48,"Romance, Drama, Western","Nicholas Pauling, Terri Lane, Morgan Poynter, Andrew Roux, Daniel Kühne, Willie Watson, Gita Galina, Tayah Ronen Abels, Clellind Fivaz, Martial Batchamen Tchana, Lauren McGregor, Francesca Varrie Michel, Glen Nel, Daniah De Villiers, Famke Janssen, Logan Marshall-Green, Conrad Kemp, Mera Munro, Josh Taylor, Rubin Wissing, Livi Birch, Paul Snodgrass, Simone Inez Welgemoed, Jasmine Maylam, Nadine Theron, Arsema Thomas, Amy Louise Wilson, Brandon Auret, Talia Auret, Eric Dane, Tom Lewis, Hanroux Van Niekerk, Brett Williams, Jamie Lee O'Donnell, Andrew Dennison, Anja Taljaard, Milton Schorr, Abigail Cowen, Wu Ke-Xi, Skye Russell, Stephen Jennings, Nina Dobrev, Tanya van Graan, Clyde Berning, Sean Coltman, Robert Coutts, Kayla Van Tonder, Nancy Sekhokoane",D.J. Caruso,-20535802.0,2022,-68.453,10346919.576358046,32798086.778271265,1
700391,65,5.966,2477.0,2023-03-02,60730568.0,45000000.0,43.034,"Action, Adventure, Science Fiction","Chloe Coleman, Nika King, Adam Driver, Ariana Greenblatt, Brian Dare","Scott Beck, Bryan Woods",15730568.0,2023,34.957,63780051.72300624,47259599.606170006,3
701062,"Sí, Mi Amor",6.9,41.0,2020-01-23,5000.0,5000.0,3.816,"Comedy, Family, Romance","Judith Bustos, Sebastián Monteghirfo, Saskia Bernaola, Pietro Sibille, Julián Zucchi, Andrés Salas, Samuel Sunderland, Yiddá Eslava, Eric Varias, Moria Casán, Mayra Couto, Ximena Palomino, Magdyel Ugaz, Mayra Olivera, Santiago Suárez",Pedro Flores Maldonado,0.0,2020,0.0,6182.380216383308,6182.380216383308,1
702525,Bigfoot Family,7.085,201.0,2020-07-23,10855626.0,17520000.0,4.244,"Animation, Adventure, Family","Sophie Rae, Pierre Tessier, Alejandra Cazarez, Joey Lotsko, Jace Norman, Sandy Fox, Grant George, Jeff Rector, George Babbit, Lindsey Alena, Chris Niosi, Laila Berzins, Shyloh Oostwald, Kyle Hebert, Michael Sorich, Clara Quilichini, Cyndia Scott, Marie Chevalot, James Fredrick, Joey Camen, Sébastien Desjours, Jessica Gee-George, Kylian Trouillard, David Lodge, Donte Paris, Xavier Fagnon, Alexis Victor, Dino Andrade, Jules Medcraft, Roger Craig Smith, Joe J. Thomas","Jérémie Degruson, Ben Stassen",-6664374.0,2020,-38.039,13422721.483771252,21663060.27820711,7
712121,Sweat,6.3,88.0,2021-03-12,11546.0,1619835.0,7.496,"Drama, Thriller","Dorota Zięciowska, Krzysztof Czarnota, Edgar Grischuk, Tomasz Sobierajski, Diana Krupa, Andrzej Sołtysik, Dominika Biernat, Katarzyna Cynke, Aleksandra Konieczna, Magdalena Kuta, Bartosz Sak, Julian Świeżewski, Mateusz Król, Adrian Budakow, Zbigniew Zamachowski, Magdalena Koleśnik, Katarzyna Dziurska, Lech Łotocki, Wiktoria Filus, Tomasz Orpiński, Karolina Krawczynska, Sara Banasiak, Bogna Defecinska, Tadeusz Rogucki, Anna Kalczyńska",Magnus von Horn,-1608289.0,2021,-99.287,13633.653136531366,1912720.295202952,3
